property_id,date,month,occupancy_rate,effective_rent_psf,noi,energy_cost,maintenance_cost,water_usage,tenant_satisfaction_score,work_orders_count,work_orders_avg_days,collections_rate
CBRE_00190,2025-09-10,2025-09,0.8040858524249324,23.69322650437848,89046.58226513412,26006.63305261979,15969.139180555225,75742.39651337835,8.8,10,2.5,0.942
CBRE_00190,2025-10-10,2025-10,0.9093283797716101,23.334882745759202,89255.3583356219,27048.79583333333,13167.183195129586,77191.31874999999,6.7,4,8.3,0.978
CBRE_00191,2023-11-20,2023-11,0.8363446978751895,43.330972571314604,135422.09476568576,16334.916666666666,8253.904755715437,55786.5,6.7,7,8.0,0.982
CBRE_00191,2023-12-20,2023-12,0.8994008026364093,42.08983093796359,141727.65047231535,17151.6625,10542.741493306843,57181.1625,6.6,8,4.7,0.968
CBRE_00191,2024-01-19,2024-01,0.8885591619679503,42.79142450443062,137644.65638718466,17749.56194687018,7411.091909269918,58202.126309411025,7.3,6,6.9,0.978
CBRE_00191,2024-02-18,2024-02,0.8992848188653866,42.932031432434414,153516.9482615142,17968.408333333333,7964.47384303135,58575.825000000004,6.9,8,3.8,0.945
CBRE_00191,2024-03-19,2024-03,0.9072930006112344,41.827079092758474,148945.93912464712,17749.56194687018,8279.454853107645,58202.126309411025,7.0,9,3.2,0.947
CBRE_00191,2024-04-18,2024-04,0.8217898615226351,42.80308748823341,137412.07385392895,17151.6625,8283.508448163877,57181.1625,7.8,6,8.1,0.945
CBRE_00191,2024-05-18,2024-05,0.8513316165887136,42.97688744463689,139988.9078860166,16334.916666666666,7313.778748639944,55786.5,7.1,9,6.6,0.987
CBRE_00191,2024-06-17,2024-06,0.8407634022798685,42.743381567416705,140273.78988961023,15518.170833333334,8082.215033836442,54391.8375,8.1,6,8.4,0.952
CBRE_00191,2024-07-17,2024-07,0.7949766339433036,42.424626953156206,125651.20922485036,14920.271386463151,8186.844192979646,53370.873690588975,8.8,7,10.0,0.945
CBRE_00191,2024-08-16,2024-08,0.7789590790053229,42.826234539149226,125159.34984541734,14701.425,8332.795790156846,52997.174999999996,7.4,4,7.8,0.964
CBRE_00191,2024-09-15,2024-09,0.7673273192210623,42.47614221119246,132643.8831204442,14920.271386463151,7265.818595443372,53370.873690588975,8.1,9,5.4,0.984
CBRE_00191,2024-10-15,2024-10,0.8401525204910801,42.58623512475866,135174.84933797165,15518.170833333332,7750.336908692078,54391.8375,7.9,6,2.7,0.964
CBRE_00191,2024-11-14,2024-11,0.784319677178716,43.419633355178455,134646.27440304426,16334.916666666666,8997.417099521308,55786.5,9.0,6,4.0,0.958
CBRE_00191,2024-12-14,2024-12,0.8780842396164211,43.123262218679386,143247.19405737132,17151.6625,7400.8140556981325,57181.1625,6.6,4,2.0,0.95
CBRE_00191,2025-01-13,2025-01,0.8760089337940207,43.193079531892266,140953.3106988995,17749.56194687018,9002.856666871261,58202.126309411025,6.8,7,8.7,0.974
CBRE_00191,2025-02-12,2025-02,0.89381464939308,42.455880300688435,145466.30070466534,17968.408333333333,8882.996077524991,58575.825000000004,6.7,5,8.7,0.981
CBRE_00191,2025-03-14,2025-03,0.8905969039313483,43.79107567408578,146405.2228242511,17749.56194687018,7749.370558712554,58202.126309411025,8.3,5,3.3,0.953
CBRE_00191,2025-04-13,2025-04,0.861899124545293,43.39932933835792,141062.7299738447,17151.6625,7380.773311048886,57181.1625,7.9,7,7.6,0.985
CBRE_00191,2025-05-13,2025-05,0.8645797904209893,43.41663759173733,137772.6178710271,16334.916666666666,9357.02989669398,55786.5,8.9,8,2.5,0.981
CBRE_00191,2025-06-12,2025-06,0.8253925792810143,43.18750809924964,131194.65433469886,15518.170833333334,8623.31047850514,54391.8375,7.4,7,2.6,0.981
CBRE_00191,2025-07-12,2025-07,0.8176433628624586,42.455700664395245,139582.58268182428,14920.271386463151,7012.461488154026,53370.873690588975,8.9,8,4.8,0.962
CBRE_00191,2025-08-11,2025-08,0.8397853237491023,43.40285658457923,133204.1874150403,14701.425,8629.480903365706,52997.174999999996,7.9,6,5.6,0.96
CBRE_00191,2025-09-10,2025-09,0.8010359216192874,42.86472769935013,131178.53705886047,14920.27138646315,8492.468796757514,53370.873690588975,8.5,9,7.9,0.969
CBRE_00191,2025-10-10,2025-10,0.7840504216052615,43.5115838291654,126142.93620137605,15518.17083333333,10080.164123213253,54391.8375,7.9,10,8.7,0.985
CBRE_00192,2023-11-20,2023-11,0.909711228112365,11.423127486694291,2670.6171464901913,25213.833333333332,10056.172391265884,158051.0,7.6,8,2.2,0.966
CBRE_00192,2023-12-20,2023-12,0.9752730901681818,11.55584915088799,2912.980271251254,26474.525,10913.162989560486,162002.275,6.6,5,2.2,0.945
CBRE_00192,2024-01-19,2024-01,0.9366750738421733,11.523490603395667,2902.9752530871065,27397.415352678687,10271.409534667799,164894.8090546767,9.0,10,4.1,0.955
CBRE_00192,2024-02-18,2024-02,0.9779811983919476,11.498988373806942,2953.7887324162584,27735.216666666667,10405.970939203695,165953.55000000002,7.4,6,9.3,0.951
CBRE_00192,2024-03-19,2024-03,0.9475403732232704,11.629432348752601,2833.8775516215387,27397.415352678687,7712.429638006269,164894.8090546767,6.9,10,8.4,0.979
CBRE_00192,2024-04-18,2024-04,0.9075739483967503,11.599808008738425,3001.631879409617,26474.525,10514.346935288711,162002.275,9.0,17,6.8,0.964
CBRE_00192,2024-05-18,2024-05,0.9179444892890695,11.642875037908361,2876.8646851956555,25213.833333333332,10212.305844617122,158051.0,8.6,11,3.1,0.953
CBRE_00192,2024-06-17,2024-06,0.8761690771410061,11.578897844691001,2688.3691267480945,23953.141666666666,10604.040290494679,154099.725,7.5,9,5.6,0.961
CBRE_00192,2024-07-17,2024-07,0.8965618363911116,11.539446099326838,2753.0130300849746,23030.251313987977,9945.614942914968,151207.1909453233,6.9,5,3.4,0.945
CBRE_00192,2024-08-16,2024-08,0.8255142644659543,11.475642000699954,2857.3128693598187,22692.45,8744.053511546566,150148.44999999998,8.2,15,9.4,0.96
CBRE_00192,2024-09-15,2024-09,0.8679378302062217,11.584024122482,2608.350657995871,23030.251313987977,11081.258191496512,151207.1909453233,6.6,8,5.0,0.956
CBRE_00192,2024-10-15,2024-10,0.9325796163059523,11.588515834845063,2756.649922241431,23953.141666666663,10636.462965808294,154099.725,8.0,9,8.8,0.977
CBRE_00192,2024-11-14,2024-11,0.9301733321746933,11.620054894641967,2677.1745951872244,25213.833333333332,11559.73223224773,158051.0,7.0,10,7.4,0.97
CBRE_00192,2024-12-14,2024-12,0.9612813085180599,11.695950772047597,2759.901541450688,26474.525,8973.109551545742,162002.275,7.4,9,6.6,0.944
CBRE_00192,2025-01-13,2025-01,0.967090668543021,11.811346108745427,2897.7094306588915,27397.415352678687,11149.489082616,164894.8090546767,7.4,7,7.2,0.97
CBRE_00192,2025-02-12,2025-02,0.9759395519250352,11.882362872811179,2895.279254944323,27735.216666666667,9371.459074224287,165953.55000000002,8.3,8,7.3,0.95
CBRE_00192,2025-03-14,2025-03,0.9775775737338716,11.856570664537967,2898.878677944309,27397.415352678687,9643.90036860613,164894.8090546767,7.7,11,5.1,0.945
CBRE_00192,2025-04-13,2025-04,0.9314820739119638,11.675851434067921,2827.1653777114475,26474.525,9790.255946621135,162002.275,6.7,8,2.8,0.978
CBRE_00192,2025-05-13,2025-05,0.9336648795845719,11.520334713731756,2818.692002879934,25213.833333333332,10288.030787329284,158051.0,8.5,4,2.3,0.968
CBRE_00192,2025-06-12,2025-06,0.8984769339697666,11.759330181459047,2724.3669647075544,23953.141666666666,9808.225263291893,154099.725,7.6,8,7.6,0.988
CBRE_00192,2025-07-12,2025-07,0.8030612527686007,11.7780938955148,2795.946837970759,23030.251313987977,10635.515008114053,151207.1909453233,8.5,7,7.1,0.984
CBRE_00192,2025-08-11,2025-08,0.8763764281046157,11.8357275496829,2684.7435817205396,22692.45,11180.750690527504,150148.44999999998,8.0,10,3.1,0.971
CBRE_00192,2025-09-10,2025-09,0.890779934780883,11.758742536428272,2789.0317437457074,23030.251313987977,8888.97353025395,151207.1909453233,8.9,5,2.7,0.964
CBRE_00192,2025-10-10,2025-10,0.873329778042001,11.631212348220277,2903.7525564660323,23953.141666666663,9253.517934578613,154099.725,8.9,8,3.4,0.986
CBRE_00193,2023-11-20,2023-11,0.9333596040011517,28.669688218741356,88255.28055217293,18193.916666666668,8394.530659460626,114586.91666666667,8.9,6,8.3,0.982
CBRE_00193,2023-12-20,2023-12,0.9362360689191856,29.253080750296867,90847.42562979324,19103.612500000003,9097.422071583347,117451.58958333333,8.8,6,7.5,0.969
CBRE_00193,2024-01-19,2024-01,0.99,29.416280738307144,92648.6796640829,19769.55606943371,6896.534485926175,119548.67570539986,6.7,2,7.4,0.962
CBRE_00193,2024-02-18,2024-02,0.99,28.827091220525414,89319.44448476408,20013.308333333338,7624.489082602024,120316.26250000001,7.2,12,6.0,0.957
CBRE_00193,2024-03-19,2024-03,0.99,29.1325476286548,86335.8938055885,19769.55606943371,8711.740174280294,119548.67570539986,6.7,4,8.4,0.966
CBRE_00193,2024-04-18,2024-04,0.9518160704392726,29.210314019035383,86758.79905446382,19103.612500000003,6963.125536300489,117451.58958333333,6.6,4,3.9,0.945
CBRE_00193,2024-05-18,2024-05,0.9113467079309356,29.11043299263874,91406.4763303939,18193.916666666668,6525.021068304562,114586.91666666667,8.1,8,7.2,0.95
CBRE_00193,2024-06-17,2024-06,0.9260957457020551,29.063713627498096,90836.3723914096,17284.220833333336,7377.772207073149,111722.24375000001,8.9,4,9.3,0.984
CBRE_00193,2024-07-17,2024-07,0.908127306921944,29.404002215303347,88680.8797814641,16618.277263899625,7836.882272109094,109625.15762793348,8.2,5,4.5,0.94
CBRE_00193,2024-08-16,2024-08,0.8683305512136579,29.265008592081458,85850.89910669586,16374.525000000001,7963.859520776516,108857.57083333333,7.3,5,4.9,0.949
CBRE_00193,2024-09-15,2024-09,0.9172302326325467,29.3878933823913,87239.82587715898,16618.277263899625,7620.257042060331,109625.15762793348,8.0,6,4.0,0.975
CBRE_00193,2024-10-15,2024-10,0.9030064498916207,29.241813973424893,85590.59934954655,17284.220833333333,7694.671444493164,111722.24375000001,6.8,3,2.1,0.965
CBRE_00193,2024-11-14,2024-11,0.9230757575264499,29.71987557233565,87367.50815937844,18193.916666666668,8735.092300512142,114586.91666666667,8.3,5,2.6,0.982
CBRE_00193,2024-12-14,2024-12,0.980691994745413,29.412770011891432,94326.77878388506,19103.612500000003,7593.650953757541,117451.58958333333,7.8,4,7.6,0.977
CBRE_00193,2025-01-13,2025-01,0.9780242376864429,29.319553664454908,97502.58698232485,19769.55606943371,7685.957970649902,119548.67570539986,6.7,4,4.5,0.975
CBRE_00193,2025-02-12,2025-02,0.9550145448747411,29.21331369861867,90570.52556712968,20013.308333333338,8210.817353751541,120316.26250000001,6.7,6,5.6,0.964
CBRE_00193,2025-03-14,2025-03,0.9860645882263002,29.26953901417985,98353.94985540323,19769.55606943371,6460.175728308302,119548.67570539986,7.4,9,4.8,0.949
CBRE_00193,2025-04-13,2025-04,0.9721007379040042,28.927756574202693,91282.19328689051,19103.612500000003,7250.481896955126,117451.58958333333,8.1,6,2.8,0.968
CBRE_00193,2025-05-13,2025-05,0.9671283994453019,30.09396609404441,87752.22030332462,18193.916666666668,6217.260410712078,114586.91666666667,7.1,7,4.3,0.941
CBRE_00193,2025-06-12,2025-06,0.9294021097322993,29.752215180432447,88241.65213039472,17284.220833333336,7685.567451627046,111722.24375000001,6.7,4,4.9,0.982
CBRE_00193,2025-07-12,2025-07,0.906539985842124,29.84511454609494,83946.469430423,16618.277263899625,6264.321599056122,109625.15762793348,7.4,4,2.3,0.983
CBRE_00193,2025-08-11,2025-08,0.885714329029566,29.577253426450266,85369.33423128423,16374.525000000001,6234.475917642886,108857.57083333333,8.0,6,7.2,0.968
CBRE_00193,2025-09-10,2025-09,0.9347637073096995,29.877850260111604,86442.80705561652,16618.277263899625,7209.053823015103,109625.15762793348,6.8,7,5.6,0.941
CBRE_00193,2025-10-10,2025-10,0.9341392354813141,29.5662705945794,87620.17161914348,17284.220833333333,7305.399948375843,111722.24375000001,7.9,6,3.1,0.979
CBRE_00194,2023-11-20,2023-11,0.957500197590781,18.281398765187983,11897.616817899076,7277.0,5750.084511647024,67367.75,8.2,5,3.5,0.977
CBRE_00194,2023-12-20,2023-12,0.99,18.19081277672721,12476.858143888427,7640.85,6567.879008365778,69051.94374999999,8.0,9,8.5,0.944
CBRE_00194,2024-01-19,2024-01,0.99,18.219918013351453,12362.582802716663,7907.206686333936,6405.142184287847,70284.85914478995,8.8,10,8.8,0.951
CBRE_00194,2024-02-18,2024-02,0.99,18.226172178869568,12740.665617459128,8004.700000000001,7318.518167230781,70736.1375,7.7,7,6.6,0.98
CBRE_00194,2024-03-19,2024-03,0.99,18.39544301680755,12575.124746695301,7907.206686333936,5318.261169149049,70284.85914478995,7.6,8,4.2,0.943
CBRE_00194,2024-04-18,2024-04,0.99,18.270642695766952,11981.703279699801,7640.85,6095.5708558844435,69051.94374999999,7.6,4,3.3,0.984
CBRE_00194,2024-05-18,2024-05,0.9764324764412216,18.483968028749878,12655.965957797249,7277.0,5830.121517947086,67367.75,7.0,8,8.6,0.988
CBRE_00194,2024-06-17,2024-06,0.9350300864124752,17.980703071547406,11921.514733198388,6913.150000000001,6260.386577278239,65683.55625,6.8,3,7.7,0.972
CBRE_00194,2024-07-17,2024-07,0.9054551040828364,18.3695811163829,11499.461688960893,6646.793313666064,5296.081688839058,64450.64085521005,8.2,3,5.8,0.977
CBRE_00194,2024-08-16,2024-08,0.8968599052975329,18.369020667267662,10686.076224116288,6549.3,5895.285299170275,63999.362499999996,7.7,7,3.9,0.983
CBRE_00194,2024-09-15,2024-09,0.9112794620136325,18.194292537190034,11263.422006482122,6646.793313666064,6013.658722912112,64450.64085521005,7.5,4,8.5,0.968
CBRE_00194,2024-10-15,2024-10,0.9089284193192001,18.47052805045401,11434.25317584854,6913.15,6324.61432303715,65683.55625,7.6,3,7.5,0.971
CBRE_00194,2024-11-14,2024-11,0.9566793880686882,18.436370176711137,11253.231513207793,7277.0,5832.272681062789,67367.75,7.2,1,7.4,0.946
CBRE_00194,2024-12-14,2024-12,0.9610924456221728,18.56066123735245,12466.858484230148,7640.85,7562.286914998194,69051.94374999999,8.7,10,9.5,0.959
CBRE_00194,2025-01-13,2025-01,0.9432855316233983,18.4648745450726,12971.195725941363,7907.206686333936,6346.997296051993,70284.85914478995,8.5,8,8.1,0.986
CBRE_00194,2025-02-12,2025-02,0.99,18.02981369177123,12635.329716250419,8004.700000000001,6591.738754781194,70736.1375,9.0,9,7.2,0.981
CBRE_00194,2025-03-14,2025-03,0.99,18.476631963519132,12887.69928206765,7907.206686333936,6344.0689380958975,70284.85914478995,8.7,7,9.1,0.957
CBRE_00194,2025-04-13,2025-04,0.9448427512250542,17.96134630661061,12518.47226881224,7640.85,5815.843935907947,69051.94374999999,8.6,11,5.1,0.943
CBRE_00194,2025-05-13,2025-05,0.9687211742018392,18.457019752729224,12088.249844321044,7277.0,5632.713567944754,67367.75,8.4,4,7.8,0.964
CBRE_00194,2025-06-12,2025-06,0.9106403778201243,18.194414054079388,11296.227687444074,6913.150000000001,5943.553836121248,65683.55625000001,8.5,8,3.4,0.941
CBRE_00194,2025-07-12,2025-07,0.9197651088696718,18.101830334485896,11572.795989147873,6646.793313666064,6140.089363945462,64450.64085521005,6.6,5,5.0,0.978
CBRE_00194,2025-08-11,2025-08,0.9115889831638785,18.513668339247154,11303.993549969227,6549.3,7270.903688571448,63999.362499999996,6.6,6,3.3,0.945
CBRE_00194,2025-09-10,2025-09,0.9155215515231659,18.424179181731954,11356.14083279133,6646.793313666063,6269.681961229499,64450.64085521005,8.9,9,9.1,0.954
CBRE_00194,2025-10-10,2025-10,0.9341886571296258,18.479452649708154,11537.66050262607,6913.149999999999,7192.916266141353,65683.55625,8.6,7,2.6,0.979
CBRE_00195,2023-11-20,2023-11,0.9126815798070754,6.381431881014355,-29786.75095254792,38041.666666666664,11171.873664860557,228147.08333333334,7.4,7,6.3,0.948
CBRE_00195,2023-12-20,2023-12,0.9692190919797992,6.464605531590422,-29932.518059727103,39943.75,10276.521969057023,233850.76041666666,7.9,7,2.5,0.941
CBRE_00195,2024-01-19,2024-01,0.9880802632083435,6.572773360056481,-32342.239230488616,41336.171640229964,9387.72165376019,238026.14183163294,6.8,7,6.4,0.964
CBRE_00195,2024-02-18,2024-02,0.99,6.338456813072376,-31756.027010435766,41845.833333333336,12983.877410498317,239554.43750000003,7.5,6,5.1,0.979
CBRE_00195,2024-03-19,2024-03,0.9628128644774199,6.509476472865175,-31327.250284359572,41336.171640229964,9756.38580395909,238026.14183163294,7.5,3,2.4,0.969
CBRE_00195,2024-04-18,2024-04,0.9755516424853976,6.467441089375191,-30201.444426989914,39943.75,9876.177546471004,233850.76041666666,7.9,3,4.7,0.972
CBRE_00195,2024-05-18,2024-05,0.9306650452186318,6.463869716793738,-29788.655780806173,38041.666666666664,12656.630105491206,228147.08333333334,7.4,5,6.9,0.945
CBRE_00195,2024-06-17,2024-06,0.9110026111102453,6.498211327617348,-30750.63853130726,36139.583333333336,10940.996030869646,222443.40625,6.9,3,5.1,0.973
CBRE_00195,2024-07-17,2024-07,0.9050991399745018,6.360598135201102,-27812.67036082486,34747.161693103364,10712.2734727962,218268.02483503375,7.6,8,7.3,0.964
CBRE_00195,2024-08-16,2024-08,0.8671993120057119,6.65759751378879,-31359.066629505007,34237.5,10921.515552407363,216739.72916666666,8.1,4,7.7,0.947
CBRE_00195,2024-09-15,2024-09,0.8873055592855349,6.594627774359264,-30514.829152124163,34747.161693103364,8456.17340585384,218268.02483503375,8.3,4,7.7,0.982
CBRE_00195,2024-10-15,2024-10,0.920737165921371,6.487736067971654,-28481.972689587514,36139.58333333333,10916.600802800112,222443.40625,8.9,7,3.6,0.99
CBRE_00195,2024-11-14,2024-11,0.9322163240556169,6.583031777695431,-30609.66763724047,38041.666666666664,8540.52866100762,228147.08333333334,8.7,4,9.3,0.984
CBRE_00195,2024-12-14,2024-12,0.9522575936860553,6.540072618914062,-30905.062383301796,39943.75,10219.805019633066,233850.76041666666,6.6,5,7.1,0.963
CBRE_00195,2025-01-13,2025-01,0.9703178680009018,6.65410431532578,-32214.67358402691,41336.171640229964,9745.228416593352,238026.14183163294,6.8,9,4.2,0.983
CBRE_00195,2025-02-12,2025-02,0.9476951363544276,6.554389527232591,-32319.64275598529,41845.833333333336,10817.776334623497,239554.43750000003,7.7,5,5.0,0.973
CBRE_00195,2025-03-14,2025-03,0.9572595196684843,6.649051518178999,-32931.413770794104,41336.171640229964,11559.211177232266,238026.14183163294,8.2,8,4.8,0.974
CBRE_00195,2025-04-13,2025-04,0.9450835754065963,6.540841644831735,-32381.73930300009,39943.75,11120.953676841682,233850.76041666666,6.9,4,9.1,0.953
CBRE_00195,2025-05-13,2025-05,0.9012822776805232,6.570964884789516,-30518.410202030587,38041.666666666664,10710.118678234268,228147.08333333334,7.9,8,4.1,0.941
CBRE_00195,2025-06-12,2025-06,0.9066799979568274,6.718032577567169,-28848.551887740567,36139.583333333336,10598.532052197314,222443.40625000003,6.9,8,8.2,0.952
CBRE_00195,2025-07-12,2025-07,0.9134111959513197,6.626597707581758,-31505.45448998309,34747.161693103364,10135.527794264452,218268.02483503375,8.2,3,9.4,0.943
CBRE_00195,2025-08-11,2025-08,0.8940297431711198,6.462632749968551,-29244.38245042312,34237.5,9955.229443201908,216739.72916666666,8.6,5,6.0,0.989
CBRE_00195,2025-09-10,2025-09,0.8571593821245092,6.453215229206103,-29313.853626164815,34747.16169310336,10209.471534800285,218268.02483503375,6.8,6,2.8,0.974
CBRE_00195,2025-10-10,2025-10,0.9247085574505124,6.653592704169193,-29708.933762163768,36139.58333333333,9637.918166630538,222443.40625,8.3,3,5.7,0.968
CBRE_00196,2023-11-20,2023-11,0.9608488574912979,14.642287706234573,15588.617490397433,18457.416666666668,8943.814275167966,82406.16666666667,7.9,6,6.1,0.955
CBRE_00196,2023-12-20,2023-12,0.99,14.816116648308734,16220.006227835165,19380.287500000002,10892.07701774366,84466.32083333333,8.0,2,7.6,0.982
CBRE_00196,2024-01-19,2024-01,0.982908783465631,14.778017334720897,15856.174184067148,20055.87583882343,9767.838452471407,85974.45835475806,7.6,6,6.6,0.95
CBRE_00196,2024-02-18,2024-02,0.9669796370712194,14.577188261619138,15750.721894472821,20303.158333333336,11063.291898398424,86526.475,7.9,7,6.4,0.957
