property_id,property_name,address,city,state,zip_code,market,submarket,property_type,building_class,total_sqft,rentable_sqft,num_floors,year_built,building_age,last_renovated,parking_spaces,parking_ratio,property_value,value_per_sqft,noi_annual,noi_per_sqft,cap_rate,base_rent_psf,effective_rent_psf,potential_rental_income,effective_rental_income,occupancy_rate,occupied_sqft,vacant_sqft,market_vacancy_rate,opex_total_annual,opex_per_sqft,property_tax_annual,insurance_annual,utilities_annual,maintenance_annual,management_fee_annual,cam_annual,num_tenants,walt_years,walt_months,lease_expiry_next_12mo_sqft,avg_tenant_size_sqft,largest_tenant_sqft,tenant_concentration_risk,loan_amount,loan_to_value,debt_service_coverage_ratio,debt_yield,leed_certified,leed_level,energy_star_score,energy_star_certified,annual_energy_use_kbtu,energy_cost_annual,energy_cost_psf,water_usage_gallons,water_cost_annual,waste_diversion_rate,ghg_emissions_mtco2e,market_tier,market_rent_growth_yoy,market_cap_rate,market_absorption_sf,maintenance_risk_score,tenant_risk_score,market_risk_score,esg_risk_score,management_company,acquisition_date,last_appraisal_date,last_inspection_date
CBRE_00308,Mixed Use at Los Angeles - 308,7875 Business St,Los Angeles,CA,83100,Los Angeles,Los Angeles_Zone_4,Mixed Use,B,93831,86325,28,2010,14,2018.0,372,1.98,29728153.15,316.83,1750988.22,18.66,0.0589,38.54,34.69,3616489.32,2955989.11,0.834,78260,15572,0.136,1205000.89,12.84,452445.94,37612.48,198879.61,140421.58,120652.62,254988.67,20,3.75,45.0,25040,3913,15952,0.379,17866842.63,0.67,1.8,0.12,False,,62,False,4401431,264800,2.33,1225539,57804,0.2,719.52,1,0.023,0.0589,75445,0.34,0.16,0.52,0.56,Colliers,2020-08-01,2023-06-10,2023-11-04
CBRE_00309,Industrial at Los Angeles - 309,5985 Main Blvd,Los Angeles,CA,68914,Los Angeles,Los Angeles_Zone_5,Industrial,A,177345,163157,1,2014,10,,354,2.99,31874993.1,179.73,1593749.65,8.99,0.05,20.98,18.88,3720071.36,3512529.8,0.963,170868,6477,0.038,1918780.15,10.82,639531.41,135827.03,304146.19,284712.18,143368.56,411194.77,1,2.13,25.5,53204,170868,170868,0.309,17949187.28,0.593,1.87,0.105,True,Silver,95,True,6831796,430594,3.43,2378934,140526,0.48,1106.55,1,0.028,0.05,28983,0.17,0.54,0.48,0.19,CBRE,2023-03-25,2024-12-24,2024-08-06
CBRE_00310,Data Center at Los Angeles - 310,1204 Commerce Ave,Los Angeles,CA,96778,Los Angeles,Los Angeles_Zone_3,Data Center,A,15908,14635,1,2014,10,,30,1.89,6069156.15,381.53,357473.3,22.47,0.0589,41.76,37.58,664268.36,542022.41,0.833,13245,2663,0.136,184549.11,11.6,40451.64,11113.49,38400.23,35610.87,22123.36,36849.52,1,3.75,45.0,4238,13245,13245,0.142,3296233.25,0.505,1.18,0.1,False,,74,False,2609833,35660,2.44,237164,5263,0.23,88.53,1,0.026,0.0589,51402,0.23,0.47,0.52,0.51,JLL,2020-03-21,2024-06-10,2024-05-18
CBRE_00311,Medical Office at Dallas - 311,6918 Business Ave,Dallas,TX,61524,Dallas,Dallas_Zone_5,Medical Office,A,40419,37186,4,2011,13,2019.0,80,1.98,8612591.32,213.08,589101.25,14.57,0.0684,30.38,27.34,1227759.45,1042662.98,0.867,35026,5393,0.134,453561.74,11.22,103460.99,30207.59,80720.29,55146.34,42557.67,141468.85,3,2.78,33.3,12126,11675,8523,0.316,5642451.35,0.605,1.67,0.11,True,Platinum,100,True,2675285,131575,3.87,585513,16794,0.75,277.71,1,0.037,0.0684,28434,0.2,0.3,0.49,0.08,Colliers,2015-06-15,2023-11-06,2024-04-21
CBRE_00312,Industrial at Dallas - 312,3120 Main St,Dallas,TX,99973,Dallas,Dallas_Zone_1,Industrial,A,121928,112173,1,1983,41,2000.0,484,3.97,-2485142.11,-20.38,-144138.24,-1.18,0.058,9.5,8.55,1158867.89,1045205.23,0.92,112213,9714,0.074,1189343.47,9.75,243898.5,37695.08,277885.84,173858.61,42661.44,413344.0,3,1.9,22.8,36578,37404,35741,0.345,-1275390.24,0.704,1.85,0.089,False,,49,False,3966459,361225,3.19,1744820,67730,0.25,632.94,1,0.026,0.058,51784,0.41,0.34,0.46,0.59,Cushman & Wakefield,2021-05-28,2023-09-18,2023-07-26
CBRE_00313,Industrial at San Antonio - 313,9126 Market Plaza,San Antonio,TX,10205,San Antonio,San Antonio_Zone_2,Industrial,A,191539,176216,2,1983,41,2014.0,764,1.99,-51512.36,-0.27,-3193.77,-0.02,0.062,9.4,8.46,1801163.09,1620580.01,0.918,175853,15687,0.065,1623773.78,8.48,495530.82,130683.88,296312.43,209596.26,66146.12,425504.27,1,1.7,20.4,57462,175853,175853,0.082,-27683.22,0.612,1.39,0.118,False,,56,False,7733784,415220,3.03,2562008,85516,0.27,1437.96,2,0.032,0.062,72359,0.48,0.58,0.36,0.56,Newmark,2023-04-27,2023-12-24,2023-07-18
CBRE_00314,Retail at Chicago - 314,5519 Commerce Ave,Chicago,IL,78906,Chicago,Chicago_Zone_5,Retail,B,31836,29289,1,2005,19,2010.0,62,3.89,4119702.4,129.41,271900.36,8.54,0.066,23.29,20.96,741295.71,671284.25,0.924,29417,2418,0.075,399383.89,12.55,138070.39,14964.52,59132.04,53791.65,27399.36,106025.92,1,6.09,73.1,5228,29417,29417,0.185,2878363.3,0.741,1.21,0.091,True,Gold,78,True,1271518,111494,2.28,366056,17096,0.58,179.74,1,0.02,0.066,-4130,0.43,0.36,0.52,0.21,CBRE,2022-03-09,2024-01-15,2024-05-29
CBRE_00315,Mixed Use at Dallas - 315,7789 Market Way,Dallas,TX,70616,Dallas,Dallas_Zone_2,Mixed Use,A,93526,86044,9,1986,38,2017.0,372,3.98,18556536.15,198.41,1269267.07,13.57,0.0684,32.85,29.56,3072084.66,2691802.9,0.894,83622,9905,0.134,1422535.83,15.21,441990.08,41313.78,308529.91,224917.35,109869.51,295915.2,13,3.23,38.7,28058,6432,23668,0.298,10431156.48,0.653,1.49,0.08,False,,53,False,3975435,247843,3.13,2171881,63099,0.4,581.11,1,0.026,0.0684,32510,0.5,0.18,0.49,0.52,Newmark,2018-12-22,2024-03-01,2024-01-16
CBRE_00316,Data Center at Miami - 316,9906 Business Plaza,Miami,FL,20928,Miami,Miami_Zone_2,Data Center,B,21908,20155,1,2012,12,2023.0,63,1.92,6318451.22,288.41,390164.36,17.81,0.0617,35.38,31.85,775209.67,701839.27,0.924,20239,1669,0.099,311674.91,14.23,98333.66,14190.99,58059.03,42192.41,28646.5,70252.32,1,3.03,36.4,6572,20239,20239,0.133,4090219.29,0.642,1.98,0.115,True,Certified,96,True,3871880,48794,3.74,261502,12701,0.5,150.73,1,0.03,0.0617,28468,0.39,0.49,0.48,0.18,Newmark,2020-12-18,2023-04-23,2024-12-23
CBRE_00317,Retail at San Antonio - 317,4173 Market Blvd,San Antonio,TX,27667,San Antonio,San Antonio_Zone_4,Retail,A,40434,37199,2,1996,28,2013.0,120,1.98,7895016.5,195.26,568441.19,14.06,0.072,27.3,24.57,1103769.57,1033329.67,0.955,38626,1808,0.058,464888.48,11.5,118551.42,27867.23,104578.24,81823.36,42176.72,89891.51,5,7.55,90.6,5358,7725,15202,0.458,4304857.15,0.74,1.69,0.114,False,,55,False,1971915,114368,3.95,757394,29117,0.38,315.91,2,0.034,0.072,48128,0.31,0.08,0.36,0.52,Colliers,2023-08-02,2024-07-20,2024-08-08
CBRE_00318,Industrial at Dallas - 318,3345 Park Blvd,Dallas,TX,98636,Dallas,Dallas_Zone_3,Industrial,B,120369,110740,1,1979,45,1986.0,360,2.99,-10758200.9,-89.38,-623975.65,-5.18,0.058,7.12,6.41,856708.36,770961.56,0.918,110532,9837,0.074,1394937.21,11.59,434773.65,62841.34,333287.52,188866.71,31467.82,343700.16,4,2.42,29.0,36111,27633,17748,0.053,-6120689.16,0.699,1.39,0.088,False,,52,False,5011578,327800,3.2,2305034,64552,0.15,921.88,1,0.039,0.058,70740,0.61,0.28,0.46,0.61,JLL,2021-10-27,2024-03-09,2023-08-16
CBRE_00319,Industrial at Chicago - 319,6448 Main Plaza,Chicago,IL,66922,Chicago,Chicago_Zone_4,Industrial,C,108981,100262,2,2011,13,2018.0,216,1.98,-9506250.29,-87.23,-532350.02,-4.88,0.056,5.37,4.83,585371.33,531517.86,0.927,100974,8007,0.058,1063867.88,9.76,307191.02,41939.1,268962.37,156600.43,21694.61,267480.34,3,0.84,10.1,32694,33658,40330,0.427,-5230507.02,0.694,1.76,0.105,True,Gold,83,True,3642250,416097,3.94,1373657,36379,0.46,665.06,1,0.014,0.056,89631,0.53,0.41,0.51,0.24,CBRE,2023-12-17,2023-05-22,2024-09-03
CBRE_00320,Multifamily at Dallas - 320,1881 Business Way,Dallas,TX,60629,Dallas,Dallas_Zone_5,Multifamily,B,48810,44905,9,1974,50,1997.0,192,1.97,4720206.72,96.71,322862.14,6.61,0.0684,19.83,17.85,968115.92,817275.87,0.861,42046,6764,0.134,494413.73,10.13,112986.75,15188.44,89958.5,76640.96,33358.2,166280.88,48,0.5,6.0,14643,876,11156,0.157,2799303.14,0.668,1.94,0.113,False,,42,False,1886346,139983,2.17,562908,23533,0.28,298.76,1,0.03,0.0684,111223,0.79,0.35,0.49,0.6,CBRE,2016-03-16,2023-04-22,2024-11-26
CBRE_00321,Multifamily at Chicago - 321,9392 Commerce Blvd,Chicago,IL,69204,Chicago,Chicago_Zone_4,Multifamily,A,136401,125489,17,1998,26,2016.0,408,2.99,24988258.9,183.2,1661719.22,12.18,0.0665,30.17,27.15,4115349.13,3444609.13,0.854,116500,19901,0.141,1782889.91,13.07,556301.06,77211.11,323062.02,183302.43,140596.29,502417.0,136,0.5,6.0,40920,857,18813,0.292,13966202.35,0.734,1.96,0.118,False,,59,False,6502377,372054,2.15,2527821,73003,0.29,1009.35,1,0.023,0.0665,22615,0.36,0.35,0.55,0.54,CBRE,2022-05-14,2024-12-07,2023-10-20
CBRE_00322,Industrial at Los Angeles - 322,1078 Commerce Ave,Los Angeles,CA,18709,Los Angeles,Los Angeles_Zone_2,Industrial,B,108090,99443,1,2004,20,2023.0,216,2.0,6161794.66,57.01,308089.73,2.85,0.05,16.31,14.68,1763122.31,1657155.31,0.959,103667,4423,0.038,1349065.58,12.48,488675.12,40441.91,347041.06,152287.89,67638.99,252980.61,1,1.35,16.3,32427,103667,103667,0.159,3441479.7,0.603,1.76,0.084,False,,46,False,3435805,226261,2.86,2422476,23218,0.16,724.34,1,0.031,0.05,53588,0.4,0.59,0.48,0.63,CBRE,2017-01-09,2024-08-10,2024-11-19
CBRE_00323,Office at Los Angeles - 323,3698 Commerce Plaza,Los Angeles,CA,62955,Los Angeles,Los Angeles_Zone_2,Office,A,86391,79480,7,2012,12,2023.0,172,2.99,45326194.01,524.66,2810224.03,32.53,0.062,55.62,50.06,4805351.38,3972888.53,0.844,72883,13508,0.195,1162664.5,13.46,323300.24,46810.21,255516.43,143585.59,162158.72,231293.31,5,2.38,28.6,25917,14577,16863,0.351,22906043.89,0.685,1.96,0.114,True,Gold,95,True,4120309,229251,2.34,1643128,54194,0.79,455.13,1,0.026,0.062,35671,0.25,0.29,0.54,0.09,JLL,2023-05-25,2024-09-24,2023-12-12
CBRE_00324,Industrial at Miami - 324,6875 Market Ave,Miami,FL,67935,Miami,Miami_Zone_2,Industrial,C,189560,174395,1,2023,1,,378,2.99,-2744706.59,-14.48,-142724.74,-0.75,0.052,10.02,9.02,1900045.2,1783052.76,0.958,181518,8041,0.045,1925777.5,10.16,544897.16,79084.84,486226.2,155431.52,72777.66,587360.13,1,0.87,10.4,56868,181518,181518,0.074,-1794895.76,0.658,1.61,0.117,False,,71,False,7780787,573503,2.61,3202384,59130,0.21,1240.74,1,0.038,0.052,48804,0.41,0.62,0.44,0.53,CBRE,2020-09-23,2024-10-19,2024-11-18
CBRE_00325,Multifamily at Miami - 325,5531 Main Blvd,Miami,FL,68479,Miami,Miami_Zone_5,Multifamily,B,92647,85235,6,1995,29,2008.0,276,2.98,33017531.74,356.38,2038832.59,22.01,0.0617,39.63,35.67,3671747.53,3295256.48,0.916,84844,7803,0.099,1256423.89,13.56,366394.87,66347.45,224079.69,159016.86,134500.26,306084.77,92,0.5,6.0,27794,922,20290,0.579,20965705.3,0.549,1.52,0.1,False,,45,False,4515617,233625,3.74,1821777,19660,0.23,639.13,1,0.027,0.0617,29213,0.51,0.33,0.48,0.61,JLL,2016-06-23,2023-01-02,2023-07-31
CBRE_00326,Industrial at Dallas - 326,8581 Commerce Blvd,Dallas,TX,53025,Dallas,Dallas_Zone_2,Industrial,B,85269,78447,1,2014,10,,255,2.99,-9308472.68,-109.17,-539891.42,-6.33,0.058,7.02,6.32,598497.53,539784.95,0.92,78473,6795,0.074,1079676.37,12.66,321076.02,48484.06,261922.96,109456.51,22032.04,316704.79,2,1.41,16.9,25581,39237,21464,0.439,-6180184.68,0.683,1.46,0.096,False,,59,False,3048518,330507,3.45,1557420,56469,0.2,467.58,1,0.04,0.058,18039,0.37,0.43,0.46,0.57,Newmark,2018-08-08,2023-09-07,2024-05-19
CBRE_00327,Multifamily at Chicago - 327,8214 Park Way,Chicago,IL,49412,Chicago,Chicago_Zone_5,Multifamily,C,75565,69520,8,1985,39,2001.0,150,2.98,9140574.75,120.96,607848.22,8.04,0.0665,21.16,19.04,1598988.76,1396593.92,0.891,67347,8218,0.141,788745.7,10.44,199867.28,24074.03,134628.14,152607.87,57003.83,220564.55,75,0.5,6.0,22669,898,14762,0.087,5038696.0,0.671,1.63,0.088,False,,29,False,3685109,192833,2.84,984936,32706,0.36,450.86,1,0.016,0.0665,39148,0.86,0.34,0.55,0.62,Cushman & Wakefield,2019-03-09,2023-07-17,2023-02-01
CBRE_00328,Multifamily at Dallas - 328,5099 Market Blvd,Dallas,TX,88578,Dallas,Dallas_Zone_3,Multifamily,B,136297,125393,20,2007,17,2016.0,408,3.99,17613613.99,129.23,1204771.2,8.84,0.0684,25.07,22.56,3416563.91,2982364.04,0.891,121404,14893,0.134,1777592.84,13.04,593373.89,81516.8,447965.64,145737.42,121729.14,387269.95,136,0.93,11.2,40889,893,40484,0.2,9035755.05,0.575,1.6,0.099,False,,55,False,6868621,378569,2.77,2392523,42822,0.13,1022.94,1,0.037,0.0684,61099,0.34,0.31,0.49,0.61,Cushman & Wakefield,2017-09-05,2023-11-22,2024-08-12
CBRE_00329,Retail at Dallas - 329,1251 Commerce Blvd,Dallas,TX,31698,Dallas,Dallas_Zone_2,Retail,A,33355,30686,2,2005,19,2017.0,132,1.98,8359875.08,250.63,568471.51,17.04,0.068,30.17,27.15,1006257.46,941274.16,0.955,31838,1517,0.054,372802.66,11.18,110497.73,24283.92,61201.01,41976.18,38419.35,96424.45,4,6.29,75.5,5305,7959,6083,0.146,5418575.6,0.624,1.95,0.11,False,,72,False,1748675,69802,3.1,567195,25240,0.34,167.75,1,0.03,0.068,54905,0.28,0.1,0.46,0.48,CBRE,2022-02-23,2024-04-02,2024-09-05
CBRE_00330,Data Center at Los Angeles - 330,1337 Business Way,Los Angeles,CA,19958,Los Angeles,Los Angeles_Zone_2,Data Center,B,36080,33193,3,1976,48,1986.0,108,2.99,8071481.31,223.71,475410.25,13.18,0.0589,34.03,30.63,1227845.12,990636.72,0.823,29703,6376,0.136,515226.47,14.28,117871.71,13189.94,124063.19,134011.25,40434.15,85656.23,4,8.88,106.5,4064,7426,11320,0.348,5933712.22,0.725,1.45,0.084,False,,45,False,5853902,124717,3.79,389294,10284,0.34,230.66,1,0.027,0.0589,48154,0.75,0.14,0.52,0.57,Colliers,2016-04-06,2023-04-27,2024-10-27
CBRE_00331,Retail at Chicago - 331,5627 Commerce Ave,Chicago,IL,93804,Chicago,Chicago_Zone_2,Retail,C,36646,33715,1,1988,36,2012.0,108,2.95,1891187.25,51.61,124818.36,3.41,0.066,17.76,15.99,650904.57,577034.36,0.905,33150,3496,0.075,452216.0,12.34,166790.86,13655.05,57152.3,79165.65,23552.42,111899.73,2,4.96,59.6,7381,16575,7421,0.475,1361269.45,0.614,1.5,0.102,False,,27,False,1578518,77118,3.88,469092,11692,0.4,215.84,1,0.018,0.066,20440,0.61,0.2,0.52,0.61,Colliers,2023-10-20,2023-08-25,2023-10-14
CBRE_00332,Retail at Miami - 332,3783 Park Blvd,Miami,FL,61413,Miami,Miami_Zone_2,Retail,A,58889,54178,1,2015,9,,232,3.94,42387286.95,719.78,2543237.22,43.19,0.06,62.63,56.37,3688153.04,3370077.89,0.932,54908,3981,0.052,826840.67,14.04,212026.23,42004.22,204963.11,82786.64,137554.2,147506.27,4,2.63,31.5,17667,13727,13836,0.18,23116830.18,0.53,1.27,0.106,True,Certified,100,True,3009208,217645,3.5,986116,33432,0.43,397.69,1,0.038,0.06,93631,0.19,0.26,0.45,0.19,Colliers,2019-12-31,2023-03-01,2023-09-09
CBRE_00333,Industrial at Austin - 333,6937 Market Plaza,Austin,TX,87932,Austin,Austin_Zone_4,Industrial,B,105356,96928,1,2005,19,2023.0,315,2.99,-777236.32,-7.38,-42748.0,-0.41,0.055,12.13,10.91,1277676.91,1153775.56,0.921,97081,8275,0.081,1196523.56,11.36,287097.38,31681.6,276025.97,139090.13,47092.88,415535.59,1,1.73,20.7,31607,97081,97081,0.511,-533308.63,0.689,2.0,0.116,False,,55,False,4315907,378904,3.23,1256710,60410,0.17,445.01,1,0.052,0.055,88304,0.36,0.58,0.44,0.59,Cushman & Wakefield,2015-10-22,2023-09-26,2024-10-06
CBRE_00334,Industrial at Los Angeles - 334,4174 Commerce Blvd,Los Angeles,CA,96724,Los Angeles,Los Angeles_Zone_4,Industrial,B,112948,103912,2,2024,0,,224,3.97,2816262.24,24.93,140813.11,1.25,0.05,13.59,12.23,1535034.29,1437072.99,0.955,107898,5050,0.038,1296259.88,11.48,392090.49,36132.28,341784.0,99054.83,58656.04,368542.25,2,1.08,13.0,33884,53949,29656,0.132,2096105.49,0.699,1.5,0.086,True,Gold,100,True,4404354,253467,2.38,1487838,60329,0.7,807.38,1,0.022,0.05,48549,0.27,0.44,0.48,0.1,Colliers,2019-05-03,2023-10-28,2024-03-13
CBRE_00335,Office at Chicago - 335,8058 Business Blvd,Chicago,IL,23580,Chicago,Chicago_Zone_1,Office,B,53752,49452,34,2024,0,,212,3.94,12464772.66,231.89,872534.09,16.23,0.07,34.95,31.46,1878832.53,1540403.85,0.837,44969,8783,0.201,667869.77,12.42,141688.07,25269.63,114829.15,130875.63,62873.63,192333.66,4,3.98,47.8,13504,11242,10330,0.22,6477886.48,0.569,1.36,0.089,True,Platinum,91,True,2593043,169293,2.66,1198954,16683,0.64,314.91,1,0.013,0.07,68026,0.25,0.21,0.56,0.15,CBRE,2021-12-11,2023-08-14,2024-10-18
CBRE_00336,Industrial at Los Angeles - 336,8723 Main St,Los Angeles,CA,84710,Los Angeles,Los Angeles_Zone_1,Industrial,B,118528,109046,2,2015,9,,236,3.98,-4397768.75,-37.1,-219888.44,-1.86,0.05,13.15,11.84,1559187.2,1467563.05,0.96,113839,4688,0.038,1687451.49,14.24,526575.15,81087.65,368145.23,192404.82,59900.53,459338.11,4,1.92,23.0,35558,28460,38182,0.54,-3036847.44,0.719,1.87,0.119,False,,72,False,4283520,452457,3.62,2775921,24532,0.18,932.06,1,0.025,0.05,33106,0.38,0.3,0.48,0.53,Colliers,2017-01-31,2023-11-30,2024-07-18
CBRE_00337,Industrial at Los Angeles - 337,479 Park Ave,Los Angeles,CA,90570,Los Angeles,Los Angeles_Zone_3,Industrial,B,138184,127129,2,1994,30,2020.0,552,3.0,6935401.88,50.19,346770.09,2.51,0.05,13.08,11.78,1807954.85,1700870.61,0.96,132652,5532,0.038,1354100.52,9.8,381768.59,59349.88,342236.81,191429.41,69423.29,309892.53,2,1.32,15.8,41455,66326,46986,0.119,3668154.67,0.526,1.79,0.089,False,,59,False,3923514,547102,3.96,2165635,29753,0.17,954.72,1,0.03,0.05,63131,0.47,0.43,0.48,0.58,CBRE,2022-04-25,2023-02-17,2024-03-10
CBRE_00338,Office at Houston - 338,9562 Business St,Houston,TX,73372,Houston,Houston_Zone_5,Office,A,81206,74710,23,2008,16,2017.0,243,2.99,12801766.59,157.64,960132.49,11.82,0.075,30.65,27.58,2488755.15,1987512.71,0.815,66175,15032,0.224,1027380.21,12.65,231329.46,45049.82,204771.01,180395.43,81122.97,284711.52,8,4.57,54.9,17758,8272,24880,0.272,8495443.99,0.632,1.34,0.088,False,,64,False,5193920,205285,2.56,1315081,23035,0.37,489.6,1,0.031,0.075,63878,0.22,0.13,0.54,0.5,JLL,2015-09-30,2024-02-26,2023-09-22
CBRE_00339,Office at Austin - 339,7932 Market Blvd,Austin,TX,59554,Austin,Austin_Zone_2,Office,B,98463,90586,28,1990,34,2013.0,196,2.99,30180710.69,306.52,2052288.33,20.84,0.068,45.1,40.59,4440832.61,3275628.83,0.753,74110,24353,0.218,1223340.5,12.42,461417.74,66988.34,157194.79,153349.45,133699.14,250691.03,24,2.44,29.2,29539,3088,21903,0.173,17950912.61,0.734,1.33,0.084,False,,42,False,5076255,343817,3.25,1598735,76688,0.26,683.33,1,0.031,0.068,53080,0.65,0.27,0.49,0.61,Cushman & Wakefield,2017-11-03,2024-09-25,2024-12-27
CBRE_00340,Mixed Use at Chicago - 340,8874 Park St,Chicago,IL,80599,Chicago,Chicago_Zone_2,Mixed Use,A,111779,102837,23,1995,29,2006.0,222,3.97,26262252.4,234.95,1746439.78,15.62,0.0665,34.48,31.03,3853597.89,3313418.09,0.877,98072,13707,0.141,1566978.31,14.02,531137.98,77183.42,222061.5,297949.48,135241.55,303404.38,12,3.11,37.3,33534,8173,31945,0.192,15333821.45,0.591,1.58,0.094,False,,72,False,6222686,441470,3.17,1865660,37297,0.38,739.28,1,0.02,0.0665,44193,0.43,0.19,0.55,0.47,Newmark,2018-03-15,2023-08-21,2024-01-06
CBRE_00341,Office at Houston - 341,3672 Business Blvd,Houston,TX,88206,Houston,Houston_Zone_3,Office,B,92896,85464,35,1974,50,1982.0,184,2.97,12585363.78,135.48,943902.28,10.16,0.075,28.31,25.48,2630107.04,2138852.97,0.83,77086,15809,0.224,1194950.68,12.86,296361.23,32681.63,294865.24,169577.05,87300.12,314165.41,14,3.79,45.5,24488,5506,21159,0.555,8344013.48,0.622,1.82,0.117,False,,40,False,4881126,296600,3.0,2296772,64902,0.16,710.37,1,0.024,0.075,52060,0.83,0.16,0.54,0.65,Cushman & Wakefield,2019-07-31,2023-11-30,2024-06-06
CBRE_00342,Office at Miami - 342,8461 Main Plaza,Miami,FL,47693,Miami,Miami_Zone_2,Office,C,82718,76101,7,1985,39,1990.0,246,1.98,24502857.05,296.22,1592685.71,19.25,0.065,37.38,33.64,3091968.53,2589494.01,0.855,70689,12029,0.142,996808.3,12.05,288000.61,46050.04,151206.44,140224.86,105693.63,265632.73,6,3.16,38.0,24815,11782,15708,0.712,13187473.25,0.657,1.21,0.088,False,,29,False,4254415,178318,2.38,1957855,17501,0.34,547.07,1,0.035,0.065,67780,0.7,0.23,0.48,0.62,JLL,2020-12-20,2024-06-10,2023-05-06
CBRE_00343,Multifamily at Los Angeles - 343,2277 Commerce Ave,Los Angeles,CA,23105,Los Angeles,Los Angeles_Zone_1,Multifamily,A,146916,135162,9,2016,8,,584,1.99,77699399.45,528.87,4576494.63,31.15,0.0589,53.34,48.01,7836759.97,6622690.12,0.862,126689,20226,0.136,2046195.49,13.93,502608.84,99568.61,479030.24,305479.41,270313.88,389194.51,146,0.88,10.5,44075,868,22827,0.618,57733693.97,0.554,1.31,0.098,True,Certified,97,True,6781982,376574,2.04,2661861,113707,0.42,817.6,1,0.024,0.0589,59750,0.21,0.32,0.52,0.2,CBRE,2019-12-06,2024-04-20,2024-08-12
CBRE_00344,Industrial at Houston - 344,9360 Business Plaza,Houston,TX,59993,Houston,Houston_Zone_5,Industrial,C,188164,173111,2,1993,31,2008.0,376,3.0,-19297487.66,-102.56,-1157849.26,-6.15,0.06,6.31,5.68,1186556.27,1092376.97,0.939,176765,11400,0.069,2250226.23,11.96,694008.75,79908.94,589701.04,153547.14,44586.81,688473.53,1,2.37,28.5,56449,176765,176765,0.289,-11367417.9,0.668,1.77,0.108,False,,41,False,5568814,623537,2.56,1962935,84467,0.11,1078.97,1,0.027,0.06,29229,0.66,0.53,0.49,0.66,Colliers,2022-03-24,2023-02-07,2023-08-16
CBRE_00345,Mixed Use at Austin - 345,2082 Commerce Way,Austin,TX,43864,Austin,Austin_Zone_3,Mixed Use,B,148948,137032,10,2005,19,2012.0,444,2.98,38494469.83,258.44,2486742.75,16.7,0.0646,33.88,30.5,5047019.39,4186178.88,0.846,126064,22884,0.153,1699436.13,11.41,582244.09,93837.39,309501.25,198432.4,170864.44,344556.55,13,2.96,35.6,44684,9697,39892,0.544,27883536.29,0.583,1.95,0.081,False,,53,False,6997820,337247,2.25,3311327,111863,0.33,1059.17,1,0.054,0.0646,81455,0.39,0.21,0.47,0.55,JLL,2019-08-07,2023-03-18,2024-04-22
CBRE_00346,Mixed Use at New York - 346,5006 Business Ave,New York,NY,60530,New York,New York_Zone_4,Mixed Use,A,108679,99984,14,2007,17,2012.0,324,1.99,102887043.71,946.71,5375848.03,49.47,0.0522,73.89,66.5,8030594.83,6967286.84,0.885,96213,12466,0.118,1591438.8,14.64,533472.33,48696.4,299371.35,194871.94,284379.05,230647.73,11,2.62,31.5,32604,8747,31846,0.041,72328106.33,0.703,1.7,0.098,False,,65,False,6226583,418632,2.05,1170830,84253,0.31,555.2,1,0.027,0.0522,31539,0.22,0.23,0.53,0.51,CBRE,2019-10-13,2024-02-08,2023-01-25
CBRE_00347,Mixed Use at Houston - 347,9229 Business St,Houston,TX,55987,Houston,Houston_Zone_2,Mixed Use,B,100568,92522,21,2024,0,,400,2.98,6240726.37,62.05,444651.75,4.42,0.0712,21.91,19.72,2203856.09,1745053.17,0.808,81256,19311,0.157,1300401.42,12.93,381775.71,64855.52,289266.37,227574.54,71226.66,265702.62,4,2.64,31.7,30170,20314,15753,0.255,3183152.33,0.688,1.51,0.12,False,,79,True,4218321,373232,2.96,2253446,69420,0.33,770.75,1,0.025,0.0712,42100,0.29,0.3,0.51,0.46,Cushman & Wakefield,2018-09-07,2024-01-11,2024-02-13
CBRE_00348,Industrial at Los Angeles - 348,1420 Main Plaza,Los Angeles,CA,56032,Los Angeles,Los Angeles_Zone_4,Industrial,C,171334,157627,2,1988,36,2012.0,684,3.99,-3516292.48,-20.52,-175814.62,-1.03,0.05,9.79,8.81,1676714.03,1568190.03,0.954,163515,7819,0.038,1744004.65,10.18,527001.71,90381.58,266586.36,189354.22,64007.76,606673.03,3,2.98,35.7,51400,54505,52707,0.133,-2514018.56,0.694,1.36,0.111,False,,35,False,4827683,417112,2.13,3718535,111971,0.34,1242.95,1,0.018,0.05,40016,0.76,0.26,0.48,0.6,Newmark,2018-08-30,2023-11-05,2024-08-25
CBRE_00349,Industrial at New York - 349,4269 Market Blvd,New York,NY,82972,New York,New York_Zone_5,Industrial,A,48697,44801,1,2011,13,2019.0,144,1.97,9720165.3,199.61,466567.93,9.58,0.048,20.91,18.82,1018438.86,964068.2,0.966,47038,1659,0.042,497500.27,10.22,127260.49,20420.9,95109.53,54292.06,39349.72,161067.57,2,2.01,24.1,14609,23519,14444,0.116,5230437.76,0.535,1.26,0.085,False,,68,False,1527472,127260,3.92,909510,38595,0.31,267.34,1,0.021,0.048,25402,0.21,0.38,0.5,0.5,Newmark,2021-09-17,2024-07-20,2023-10-31
