tenant_id,property_id,tenant_name,industry,credit_rating,lease_sqft,lease_start_date,lease_end_date,lease_term_years,base_rent_psf,annual_rent,rent_escalation_rate,security_deposit,renewal_probability,payment_history_score,tenant_improvements_cost
T_05622,CBRE_00321,Consulting Corp 5622,Technology,A,550,2022-05-24,2029-05-22,7,27.808824487314695,16111,0.034,33201,0.72,0.9,21747
T_05623,CBRE_00321,Education Corp 5623,Retail,BB,377,2020-06-05,2030-06-03,10,27.578347516142376,11731,0.029,22757,0.89,0.86,11054
T_05624,CBRE_00321,Government Corp 5624,Healthcare,BBB,934,2018-07-08,2025-07-06,7,28.410598188852344,30408,0.04,56374,0.65,0.89,46694
T_05625,CBRE_00321,Finance Corp 5625,Manufacturing,BB,451,2023-12-29,2028-12-27,5,30.30529488527639,12551,0.039,27222,0.7,1.0,9132
T_05626,CBRE_00322,Non-Profit Corp 5626,Manufacturing,B,103667,2022-04-12,2029-04-10,7,17.224459115837583,1608171,0.025,3381618,0.72,0.87,4849846
T_05627,CBRE_00323,Manufacturing Corp 5627,Manufacturing,BBB,16863,2019-08-12,2024-08-10,5,55.65725667920834,955293,0.034,1875840,0.88,0.95,812818
T_05628,CBRE_00323,Legal Corp 5628,Technology,AAA,20332,2020-06-11,2027-06-10,7,57.39412291769092,1038000,0.038,2261680,0.61,0.87,632457
T_05629,CBRE_00323,Non-Profit Corp 5629,Legal,BB,8411,2018-10-07,2025-10-05,7,52.31311722229125,424364,0.02,935688,0.81,0.93,402527
T_05630,CBRE_00323,Healthcare Corp 5630,Non-Profit,A,18806,2023-02-25,2028-02-24,5,53.3061328530699,1006826,0.024,2092014,0.74,0.87,599650
T_05631,CBRE_00323,Non-Profit Corp 5631,Education,BB,9455,2018-06-16,2023-06-15,5,56.603953309701836,536279,0.02,1051830,0.6,0.89,211455
T_05632,CBRE_00324,Finance Corp 5632,Non-Profit,BBB,181518,2022-09-06,2027-09-05,5,9.986372880451654,1911610,0.028,3637621,0.87,0.96,5640639
T_05633,CBRE_00325,Non-Profit Corp 5633,Manufacturing,CCC,20290,2019-09-07,2024-09-05,5,40.54226706363887,742552,0.038,1608185,0.68,0.97,1012567
T_05634,CBRE_00325,Technology Corp 5634,Retail,AA,649,2018-07-04,2023-07-03,5,39.626466012982036,24943,0.024,51451,0.93,0.99,27627
T_05635,CBRE_00325,Non-Profit Corp 5635,Legal,BBB,488,2018-05-19,2028-05-16,10,36.758701855855215,20092,0.033,38686,0.6,0.98,22662
T_05636,CBRE_00325,Healthcare Corp 5636,Non-Profit,BBB,494,2018-12-02,2025-11-30,7,39.960544677849086,20882,0.022,39116,0.81,0.92,18108
T_05637,CBRE_00325,Government Corp 5637,Finance,B,644,2023-09-14,2033-09-11,10,40.04974521576907,25161,0.025,51033,0.81,0.95,30627
T_05638,CBRE_00325,Retail Corp 5638,Technology,BB,359,2019-10-12,2026-10-10,7,38.489168203973165,13878,0.03,28475,0.74,0.88,10505
T_05639,CBRE_00325,Non-Profit Corp 5639,Manufacturing,BBB,589,2019-03-14,2024-03-12,5,43.06817867254653,25386,0.021,46714,0.77,0.87,18240
T_05640,CBRE_00325,Education Corp 5640,Education,AAA,827,2019-11-24,2022-11-23,3,37.92548411711525,35795,0.028,65567,0.71,0.94,49274
T_05641,CBRE_00325,Legal Corp 5641,Healthcare,A,665,2018-03-13,2025-03-11,7,38.619632651423245,27047,0.029,52724,0.78,1.0,14469
T_05642,CBRE_00325,Government Corp 5642,Retail,A,814,2018-09-09,2021-09-08,3,38.54412263093362,29522,0.031,64542,0.83,0.97,18442
T_05643,CBRE_00325,Legal Corp 5643,Healthcare,BBB,664,2023-03-08,2030-03-06,7,40.0600864969367,24482,0.021,52638,0.86,0.94,34411
T_05644,CBRE_00325,Government Corp 5644,Legal,BB,368,2020-07-15,2027-07-14,7,36.739431239185365,13284,0.029,29137,0.67,0.85,11238
T_05645,CBRE_00325,Retail Corp 5645,Healthcare,A,507,2022-08-23,2029-08-21,7,37.43487655851952,19656,0.023,40215,0.93,0.89,12042
T_05646,CBRE_00325,Consulting Corp 5646,Finance,CCC,750,2022-01-30,2027-01-29,5,38.2309594246361,28878,0.027,59424,0.82,0.94,30854
T_05647,CBRE_00325,Technology Corp 5647,Legal,CCC,613,2019-11-02,2026-10-31,7,38.1172064530958,25190,0.033,48597,0.9,0.95,23500
T_05648,CBRE_00325,Non-Profit Corp 5648,Government,BBB,575,2018-05-18,2023-05-17,5,35.943531482492354,24116,0.022,45589,0.75,1.0,32618
T_05649,CBRE_00325,Government Corp 5649,Legal,A,589,2023-01-12,2026-01-11,3,43.2785031631095,21350,0.028,46669,0.82,1.0,13718
T_05650,CBRE_00325,Non-Profit Corp 5650,Government,B,1015,2022-01-15,2027-01-14,5,36.58417663046255,44168,0.023,80488,0.65,0.97,53957
T_05651,CBRE_00325,Legal Corp 5651,Healthcare,BBB,382,2018-02-12,2021-02-11,3,42.411677141688855,13763,0.031,30245,0.85,0.91,13028
T_05652,CBRE_00325,Government Corp 5652,Education,A,378,2022-12-03,2025-12-02,3,37.40725947928219,13531,0.04,29929,0.69,0.98,14876
T_05653,CBRE_00325,Finance Corp 5653,Non-Profit,AAA,1044,2021-08-22,2024-08-21,3,41.361411627307895,39788,0.037,82781,0.82,0.94,41229
T_05654,CBRE_00325,Retail Corp 5654,Healthcare,B,538,2019-05-15,2022-05-14,3,42.24026259246491,21825,0.029,42629,0.76,0.92,26794
T_05655,CBRE_00325,Legal Corp 5655,Government,B,444,2018-01-11,2025-01-09,7,36.65551932138885,19096,0.032,35209,0.83,0.92,15199
T_05656,CBRE_00325,Finance Corp 5656,Technology,AAA,435,2018-12-16,2021-12-15,3,38.47577304693107,17494,0.026,34458,0.62,0.93,12168
T_05657,CBRE_00325,Technology Corp 5657,Manufacturing,B,871,2022-09-14,2029-09-12,7,41.92767320276046,35433,0.021,69021,0.83,0.96,21973
T_05658,CBRE_00325,Education Corp 5658,Government,A,792,2023-01-17,2028-01-16,5,41.52778705903469,34034,0.036,62734,0.73,1.0,27360
T_05659,CBRE_00325,Manufacturing Corp 5659,Finance,B,521,2021-07-10,2028-07-08,7,36.696838507054196,20724,0.023,41294,0.85,0.87,12434
T_05660,CBRE_00325,Manufacturing Corp 5660,Consulting,BBB,667,2022-11-10,2027-11-09,5,43.12850778114758,25737,0.037,52893,0.79,0.96,17849
T_05661,CBRE_00325,Education Corp 5661,Finance,BB,886,2019-09-19,2024-09-17,5,39.18988236906602,33659,0.036,70225,0.75,0.93,27174
T_05662,CBRE_00325,Non-Profit Corp 5662,Education,A,402,2022-05-31,2029-05-29,7,36.66874023578063,16379,0.03,31853,0.61,1.0,14182
T_05663,CBRE_00325,Technology Corp 5663,Government,BBB,819,2023-09-05,2026-09-04,3,40.68810905944164,29580,0.035,64952,0.95,0.91,31121
T_05664,CBRE_00325,Government Corp 5664,Technology,A,822,2021-08-09,2024-08-08,3,37.042832671823064,31968,0.034,65185,0.93,0.93,26325
T_05665,CBRE_00325,Consulting Corp 5665,Manufacturing,A,716,2021-12-07,2026-12-06,5,43.15594235214757,29290,0.03,56780,0.68,0.86,19720
T_05666,CBRE_00325,Technology Corp 5666,Retail,BB,759,2023-01-02,2026-01-01,3,40.788029764892485,28370,0.033,60163,0.61,0.89,38243
T_05667,CBRE_00325,Manufacturing Corp 5667,Education,B,691,2018-08-25,2021-08-24,3,39.52030918929267,25218,0.021,54804,0.6,0.95,19971
T_05668,CBRE_00325,Government Corp 5668,Manufacturing,BBB,458,2021-08-07,2026-08-06,5,37.397281009398164,19838,0.024,36319,0.78,0.86,27372
T_05669,CBRE_00325,Finance Corp 5669,Finance,BB,749,2022-10-08,2027-10-07,5,37.87934458502929,27559,0.033,59356,0.77,0.94,25950
T_05670,CBRE_00325,Healthcare Corp 5670,Consulting,BBB,569,2020-08-19,2023-08-19,3,35.940303780498894,23346,0.036,45096,0.86,0.86,17013
T_05671,CBRE_00325,Non-Profit Corp 5671,Finance,BBB,820,2021-02-26,2026-02-25,5,35.70318158130512,32991,0.033,64987,0.7,0.95,24360
T_05672,CBRE_00325,Healthcare Corp 5672,Retail,B,862,2018-01-18,2025-01-16,7,36.829531910726885,36684,0.03,68344,0.65,0.94,49331
T_05673,CBRE_00325,Manufacturing Corp 5673,Retail,BBB,1034,2023-07-13,2028-07-11,5,41.559833829247175,43675,0.03,81943,0.75,0.88,45800
T_05674,CBRE_00325,Healthcare Corp 5674,Legal,BB,745,2022-07-28,2027-07-27,5,40.637236326253735,29407,0.025,59030,0.83,0.94,28546
T_05675,CBRE_00325,Government Corp 5675,Legal,AA,524,2021-05-22,2026-05-21,5,39.28113646347303,19844,0.026,41524,0.73,0.9,24355
T_05676,CBRE_00325,Consulting Corp 5676,Finance,A,360,2022-08-31,2027-08-30,5,36.42278214547511,14826,0.03,28532,0.6,0.97,16119
T_05677,CBRE_00325,Retail Corp 5677,Finance,AA,382,2020-04-07,2030-04-05,10,39.5629838763441,15759,0.036,30271,0.6,0.95,22238
T_05678,CBRE_00325,Government Corp 5678,Government,B,873,2023-07-19,2030-07-17,7,41.121793770000075,35734,0.027,69171,0.68,0.94,17729
T_05679,CBRE_00325,Legal Corp 5679,Consulting,BBB,953,2019-09-24,2024-09-22,5,38.175060114360974,38638,0.022,75511,0.82,0.98,37044
T_05680,CBRE_00325,Retail Corp 5680,Consulting,AAA,897,2022-12-01,2027-11-30,5,38.34548839199056,37405,0.04,71101,0.93,0.86,32911
T_05681,CBRE_00325,Government Corp 5681,Retail,AA,393,2018-08-24,2023-08-23,5,37.374146893087996,16018,0.036,31185,0.67,0.96,21569
T_05682,CBRE_00325,Government Corp 5682,Consulting,BB,438,2021-03-19,2024-03-18,3,36.15913682810753,16237,0.021,34737,0.8,0.89,13822
T_05683,CBRE_00325,Non-Profit Corp 5683,Consulting,BBB,813,2021-05-30,2031-05-28,10,41.07384229600507,29852,0.04,64461,0.62,0.86,18729
T_05684,CBRE_00325,Non-Profit Corp 5684,Technology,A,972,2020-11-23,2025-11-22,5,41.0401365512477,37729,0.034,77063,0.66,0.9,56377
T_05685,CBRE_00325,Healthcare Corp 5685,Healthcare,B,892,2020-01-02,2023-01-01,3,41.5654256489517,36004,0.02,70727,0.62,0.97,41725
T_05686,CBRE_00325,Education Corp 5686,Consulting,BB,506,2023-12-16,2026-12-15,3,38.84968306363919,18438,0.023,40127,0.75,0.94,17098
T_05687,CBRE_00325,Technology Corp 5687,Legal,BB,433,2018-06-20,2025-06-18,7,37.93718244008216,17608,0.031,34303,0.69,0.97,18176
T_05688,CBRE_00325,Retail Corp 5688,Non-Profit,A,490,2020-12-05,2023-12-05,3,37.158429020462826,18920,0.034,38840,0.94,0.88,15678
T_05689,CBRE_00325,Retail Corp 5689,Consulting,AAA,356,2018-10-03,2023-10-02,5,39.16217586126137,14540,0.026,28234,0.71,0.91,10959
T_05690,CBRE_00325,Consulting Corp 5690,Healthcare,CCC,783,2022-01-12,2029-01-10,7,36.97992053561784,29306,0.039,62021,0.66,0.87,40479
T_05691,CBRE_00325,Non-Profit Corp 5691,Consulting,BBB,835,2019-12-09,2024-12-07,5,37.94308049639222,34882,0.033,66215,0.95,0.9,44955
T_05692,CBRE_00325,Government Corp 5692,Government,BBB,569,2021-12-25,2028-12-23,7,41.45551518009704,21514,0.039,45122,0.67,0.87,32017
T_05693,CBRE_00325,Consulting Corp 5693,Healthcare,BBB,539,2018-05-20,2023-05-19,5,36.36695754419988,20906,0.034,42727,0.63,0.98,12138
T_05694,CBRE_00325,Healthcare Corp 5694,Healthcare,A,786,2019-10-06,2026-10-04,7,39.184540873463945,29642,0.021,62309,0.73,0.87,39775
T_05695,CBRE_00325,Non-Profit Corp 5695,Consulting,BB,631,2020-01-09,2025-01-07,5,38.432098720937894,22928,0.022,50009,0.8,0.99,14416
T_05696,CBRE_00325,Manufacturing Corp 5696,Consulting,BBB,844,2021-10-12,2026-10-11,5,38.343999380695045,31216,0.022,66859,0.89,0.88,40484
T_05697,CBRE_00325,Legal Corp 5697,Technology,A,870,2019-05-09,2029-05-06,10,36.1917788279773,37907,0.03,68976,0.94,0.93,48259
T_05698,CBRE_00325,Legal Corp 5698,Non-Profit,A,672,2022-07-06,2027-07-05,5,37.31376774202187,26505,0.031,53258,0.65,0.97,27686
T_05699,CBRE_00325,Consulting Corp 5699,Healthcare,A,754,2021-02-01,2024-02-01,3,36.977261574600924,31144,0.033,59755,0.65,0.92,24000
T_05700,CBRE_00325,Non-Profit Corp 5700,Technology,B,594,2018-04-08,2025-04-06,7,38.94060838080054,23034,0.03,47073,0.77,0.86,25627
T_05701,CBRE_00325,Consulting Corp 5701,Retail,B,769,2023-01-04,2028-01-03,5,40.429131038331356,32424,0.039,60990,0.88,0.99,38761
T_05702,CBRE_00325,Education Corp 5702,Education,A,475,2020-09-14,2023-09-14,3,38.48067289795655,20012,0.027,37678,0.85,0.99,11686
T_05703,CBRE_00325,Manufacturing Corp 5703,Government,BBB,355,2018-11-14,2023-11-13,5,37.36057542823125,13616,0.031,28128,0.86,0.92,12670
T_05704,CBRE_00325,Non-Profit Corp 5704,Healthcare,CCC,361,2023-01-24,2030-01-22,7,42.96155694170295,15335,0.021,28594,0.82,0.88,19937
T_05705,CBRE_00325,Retail Corp 5705,Healthcare,A,936,2020-10-19,2023-10-19,3,42.267678697330105,40151,0.021,74205,0.71,0.94,53876
T_05706,CBRE_00325,Non-Profit Corp 5706,Education,BBB,760,2019-01-18,2022-01-17,3,43.01714023572805,32680,0.023,60202,0.94,0.89,25571
T_05707,CBRE_00325,Retail Corp 5707,Education,BB,834,2021-02-03,2026-02-02,5,39.59982963172969,30136,0.036,66072,0.68,0.97,47955
T_05708,CBRE_00325,Retail Corp 5708,Manufacturing,A,890,2021-04-08,2024-04-07,3,36.84676911935979,32261,0.026,70553,0.78,0.88,52371
T_05709,CBRE_00325,Government Corp 5709,Healthcare,AA,850,2023-09-08,2026-09-07,3,43.09575002636383,37056,0.028,67405,0.69,0.86,27461
T_05710,CBRE_00325,Education Corp 5710,Government,BBB,768,2020-08-30,2025-08-29,5,43.420451274275,30441,0.02,60878,0.84,0.94,20222
T_05711,CBRE_00325,Healthcare Corp 5711,Government,BBB,857,2018-06-26,2028-06-23,10,35.75179024323888,36267,0.036,67940,0.87,0.93,24634
T_05712,CBRE_00325,Manufacturing Corp 5712,Technology,CCC,809,2021-01-13,2024-01-13,3,41.03073430574772,35137,0.024,64097,0.67,0.87,22982
T_05713,CBRE_00325,Finance Corp 5713,Retail,BB,432,2018-08-11,2023-08-10,5,36.430582448544094,15931,0.026,34204,0.72,0.98,12545
T_05714,CBRE_00325,Legal Corp 5714,Consulting,BBB,445,2019-05-28,2022-05-27,3,38.30825880515968,17734,0.022,35306,0.73,0.86,16982
T_05715,CBRE_00325,Legal Corp 5715,Legal,A,668,2019-08-12,2022-08-11,3,40.770341628834515,28711,0.02,52953,0.76,0.93,40070
T_05716,CBRE_00325,Healthcare Corp 5716,Consulting,BB,849,2021-06-24,2024-06-23,3,38.18282347092974,36475,0.036,67308,0.91,0.88,22103
T_05717,CBRE_00325,Non-Profit Corp 5717,Finance,A,1016,2019-11-10,2024-11-08,5,37.418721736417695,41929,0.028,80511,0.91,0.92,23118
T_05718,CBRE_00325,Legal Corp 5718,Retail,AAA,649,2019-05-13,2029-05-10,10,40.11910557723952,25018,0.032,51431,0.79,0.99,17714
T_05719,CBRE_00325,Government Corp 5719,Government,A,440,2019-03-28,2026-03-26,7,38.134298382517855,17019,0.024,34841,0.77,0.87,14386
T_05720,CBRE_00325,Non-Profit Corp 5720,Technology,A,435,2018-03-08,2023-03-07,5,40.26430805864842,18197,0.038,34476,0.72,0.88,20630
T_05721,CBRE_00325,Education Corp 5721,Legal,AA,842,2023-09-21,2033-09-18,10,38.65009748525648,35954,0.036,66714,0.68,0.98,39756
T_05722,CBRE_00325,Legal Corp 5722,Retail,BBB,542,2018-02-28,2021-02-27,3,38.7812862516001,20430,0.031,42974,0.66,0.99,14219
T_05723,CBRE_00325,Technology Corp 5723,Manufacturing,AAA,1039,2018-07-09,2023-07-08,5,42.6193631990464,43646,0.025,82371,0.65,0.88,24041
T_05724,CBRE_00325,Finance Corp 5724,Retail,BB,523,2018-03-27,2023-03-26,5,40.79181150337505,19174,0.031,41435,0.73,0.88,24005
T_05725,CBRE_00326,Education Corp 5725,Finance,BB,21464,2019-03-20,2026-03-18,7,6.5844626965997834,152049,0.026,301355,0.65,0.89,944275
T_05726,CBRE_00326,Consulting Corp 5726,Education,BBB,65599,2021-09-08,2028-09-06,7,6.680345096041872,487275,0.029,921005,0.8,0.99,2595805
T_05727,CBRE_00327,Education Corp 5727,Education,BBB,14762,2021-08-15,2026-08-14,5,21.82419034429551,322086,0.031,624728,0.71,0.98,627051
T_05728,CBRE_00327,Finance Corp 5728,Technology,BBB,1000,2021-06-04,2024-06-03,3,21.945911015567624,23190,0.024,42321,0.67,0.87,57560
T_05729,CBRE_00327,Government Corp 5729,Non-Profit,A,627,2018-12-20,2023-12-19,5,20.693553823947845,13412,0.02,26520,0.9,0.92,28141
T_05730,CBRE_00327,Education Corp 5730,Legal,BBB,499,2018-05-12,2021-05-11,3,19.802666232764626,10498,0.025,21110,0.67,0.97,24085
T_05731,CBRE_00327,Legal Corp 5731,Consulting,AA,533,2018-12-01,2021-11-30,3,21.520651901548984,10967,0.024,22549,0.64,0.95,16442
T_05732,CBRE_00327,Healthcare Corp 5732,Legal,A,1000,2022-03-20,2025-03-19,3,20.977498156000127,20917,0.037,42324,0.62,0.89,55168
T_05733,CBRE_00327,Legal Corp 5733,Government,A,894,2019-08-19,2026-08-17,7,22.76855474386051,17915,0.024,37854,0.78,1.0,29102
T_05734,CBRE_00327,Healthcare Corp 5734,Technology,BBB,1041,2020-03-03,2023-03-03,3,20.301037312125157,23896,0.029,44040,0.93,0.91,31633
T_05735,CBRE_00327,Non-Profit Corp 5735,Consulting,BBB,930,2021-09-18,2024-09-17,3,21.708197687265333,21219,0.023,39370,0.76,0.9,34522
T_05736,CBRE_00327,Education Corp 5736,Consulting,BBB,485,2020-12-30,2027-12-29,7,21.219870991567117,11087,0.025,20541,0.72,0.9,22507
T_05737,CBRE_00327,Finance Corp 5737,Legal,A,755,2022-03-01,2029-02-27,7,22.69813375566253,16024,0.029,31951,0.93,0.9,17589
T_05738,CBRE_00327,Finance Corp 5738,Healthcare,BB,833,2022-02-18,2027-02-17,5,19.951930669155946,16014,0.029,35242,0.91,0.92,35708
T_05739,CBRE_00327,Education Corp 5739,Consulting,A,503,2020-03-06,2025-03-05,5,19.737187496666365,10332,0.021,21303,0.66,0.96,23138
T_05740,CBRE_00327,Technology Corp 5740,Legal,A,578,2020-06-14,2023-06-14,3,19.895398809204423,13054,0.036,24443,0.74,0.92,21038
T_05741,CBRE_00327,Legal Corp 5741,Legal,B,492,2023-12-05,2030-12-03,7,22.592723985528536,9618,0.038,20834,0.84,0.94,14721
T_05742,CBRE_00327,Non-Profit Corp 5742,Non-Profit,CCC,1015,2022-06-03,2029-06-01,7,21.4870930613996,22216,0.033,42951,0.84,0.89,26770
T_05743,CBRE_00327,Government Corp 5743,Government,BBB,645,2020-04-28,2023-04-28,3,22.361847348731768,12836,0.026,27289,0.65,0.94,27444
T_05744,CBRE_00327,Finance Corp 5744,Education,CCC,943,2019-05-17,2024-05-15,5,19.16537562391813,21074,0.033,39889,0.9,0.99,49502
T_05745,CBRE_00327,Technology Corp 5745,Retail,BBB,922,2018-03-25,2023-03-24,5,19.11621747608555,19415,0.02,39028,0.86,0.89,46293
T_05746,CBRE_00327,Finance Corp 5746,Legal,BB,696,2019-08-27,2029-08-24,10,22.109647956728477,13943,0.023,29473,0.93,0.9,20460
T_05747,CBRE_00327,Government Corp 5747,Finance,A,980,2021-03-22,2026-03-21,5,23.14533233644202,20619,0.028,41453,0.62,0.96,40788
T_05748,CBRE_00327,Government Corp 5748,Finance,BBB,1042,2018-08-21,2023-08-20,5,23.238588942895984,21427,0.027,44094,0.69,0.87,27847
T_05749,CBRE_00327,Government Corp 5749,Legal,BBB,721,2020-12-15,2025-12-14,5,21.092382756837257,14322,0.023,30502,0.92,0.93,31134
T_05750,CBRE_00327,Finance Corp 5750,Education,BBB,663,2018-03-26,2023-03-25,5,22.32069064294322,14839,0.034,28052,0.88,0.99,36407
T_05751,CBRE_00327,Non-Profit Corp 5751,Legal,B,408,2021-08-05,2028-08-03,7,22.17385582512801,9287,0.02,17269,0.94,0.88,22268
T_05752,CBRE_00327,Non-Profit Corp 5752,Government,BBB,1016,2022-11-30,2025-11-29,3,23.0879612224076,21798,0.022,42993,0.86,0.98,53159
T_05753,CBRE_00327,Consulting Corp 5753,Non-Profit,BB,937,2023-05-19,2030-05-17,7,19.63286326068798,18835,0.025,39646,0.72,0.95,52249
T_05754,CBRE_00327,Technology Corp 5754,Non-Profit,BB,777,2020-08-01,2025-07-31,5,19.91964773623245,16328,0.037,32891,0.85,0.98,29633
T_05755,CBRE_00327,Manufacturing Corp 5755,Finance,BB,900,2019-06-15,2024-06-13,5,19.346022613535943,17472,0.034,38069,0.76,0.98,49015
T_05756,CBRE_00327,Government Corp 5756,Legal,BB,892,2018-03-29,2025-03-27,7,23.12126706509149,19588,0.034,37761,0.91,0.9,17908
T_05757,CBRE_00327,Non-Profit Corp 5757,Non-Profit,BB,863,2019-11-18,2024-11-16,5,22.403485421309203,17592,0.037,36537,0.62,1.0,31663
T_05758,CBRE_00327,Government Corp 5758,Technology,A,586,2020-07-04,2023-07-04,3,20.14235348599307,12737,0.02,24807,0.78,1.0,29746
T_05759,CBRE_00327,Consulting Corp 5759,Manufacturing,A,902,2018-04-14,2023-04-13,5,21.37046048689827,17995,0.026,38174,0.84,0.88,21318
T_05760,CBRE_00327,Non-Profit Corp 5760,Consulting,B,733,2019-10-28,2024-10-26,5,19.84910705926962,15147,0.038,31022,0.85,0.87,25861
T_05761,CBRE_00327,Government Corp 5761,Healthcare,BBB,893,2018-08-12,2025-08-10,7,20.279284535682244,18859,0.022,37771,0.93,0.9,34310
T_05762,CBRE_00327,Retail Corp 5762,Education,CCC,820,2023-03-08,2026-03-07,3,22.633979385900286,15965,0.027,34685,0.67,0.92,23237
T_05763,CBRE_00327,Government Corp 5763,Education,BBB,577,2018-09-10,2023-09-09,5,21.42150904690729,11953,0.023,24427,0.83,0.97,30962
T_05764,CBRE_00327,Consulting Corp 5764,Consulting,BB,371,2022-08-23,2027-08-22,5,23.207879594478495,8251,0.035,15697,0.8,0.92,19807
T_05765,CBRE_00327,Consulting Corp 5765,Education,BBB,521,2022-01-08,2027-01-07,5,19.808192919926363,10758,0.04,22040,0.77,0.99,11904
T_05766,CBRE_00327,Legal Corp 5766,Retail,AA,383,2022-03-10,2027-03-09,5,21.257643355207247,8443,0.032,16218,0.93,0.91,14440
T_05767,CBRE_00327,Consulting Corp 5767,Education,A,530,2022-11-26,2032-11-23,10,21.533687798727343,12312,0.023,22432,0.83,0.9,31627
T_05768,CBRE_00327,Education Corp 5768,Consulting,AA,433,2021-10-16,2028-10-14,7,19.36730838130214,9951,0.035,18308,0.65,0.98,23426
T_05769,CBRE_00327,Government Corp 5769,Finance,BB,737,2022-01-07,2027-01-06,5,20.074950567177318,16328,0.028,31209,0.84,0.89,18804
T_05770,CBRE_00327,Healthcare Corp 5770,Government,BBB,376,2023-09-26,2026-09-25,3,22.297794066975044,7877,0.024,15913,0.67,0.91,16021
T_05771,CBRE_00327,Technology Corp 5771,Retail,AAA,634,2021-01-13,2028-01-12,7,19.4515067169238,13786,0.033,26836,0.79,0.86,32387
T_05772,CBRE_00327,Education Corp 5772,Government,BB,780,2020-05-15,2023-05-15,3,21.9123409351742,15517,0.03,33026,0.71,0.94,40502
T_05773,CBRE_00327,Government Corp 5773,Healthcare,A,489,2019-06-26,2024-06-24,5,20.722099542489584,9527,0.033,20691,0.95,0.96,26441
T_05774,CBRE_00327,Healthcare Corp 5774,Finance,B,516,2019-01-05,2024-01-04,5,20.262905447185776,11179,0.024,21826,0.89,0.98,23004
T_05775,CBRE_00327,Manufacturing Corp 5775,Consulting,AA,799,2018-05-13,2023-05-12,5,21.86619985284464,15830,0.021,33795,0.7,0.93,33060
T_05776,CBRE_00327,Finance Corp 5776,Government,BB,898,2023-04-13,2026-04-12,3,23.082345324466523,17832,0.023,37998,0.72,0.96,45318
T_05777,CBRE_00327,Retail Corp 5777,Education,B,1021,2018-01-23,2021-01-22,3,21.150432603244504,22917,0.028,43205,0.9,0.87,29872
T_05778,CBRE_00327,Healthcare Corp 5778,Legal,AA,592,2020-12-28,2025-12-27,5,20.851481724806636,11773,0.038,25063,0.78,0.99,19932
T_05779,CBRE_00327,Finance Corp 5779,Legal,B,598,2019-04-02,2024-03-31,5,22.054309992228145,12123,0.023,25303,0.7,0.9,29479
T_05780,CBRE_00327,Legal Corp 5780,Consulting,AA,657,2020-11-08,2025-11-07,5,21.29202629127849,12837,0.029,27825,0.63,0.94,14439
T_05781,CBRE_00327,Education Corp 5781,Consulting,BB,802,2021-07-06,2024-07-05,3,19.891534778544866,18404,0.025,33935,0.9,0.91,30379
T_05782,CBRE_00327,Retail Corp 5782,Education,A,802,2019-03-18,2024-03-16,5,22.24043654649486,18101,0.025,33959,0.82,0.91,17925
T_05783,CBRE_00327,Government Corp 5783,Finance,BBB,967,2023-07-06,2028-07-04,5,21.21234831399038,19149,0.023,40940,0.9,0.98,47409
T_05784,CBRE_00327,Consulting Corp 5784,Non-Profit,BBB,407,2019-09-20,2024-09-18,5,19.149523527028432,8877,0.035,17225,0.69,0.94,18672
T_05785,CBRE_00327,Legal Corp 5785,Non-Profit,BB,803,2023-07-24,2030-07-22,7,21.473305816379913,18477,0.036,33972,0.91,0.93,38547
